,text,target
2134,going to cinda sooonnnnnnn,1.0
2135,oh how loved the extra intw em boys,1.0
2136,listening to alexander ryback new album on myspace quite enjoying it,1.0
2137,last day of school and discovered new favorite band oh,1.0
2138,aww my little fella just told me he loves me and then wiped his snotty nose all over my top bless him,1.0
2139,wouldnt have drunk wine anyway so im not to blame for ur hangover didnt see point in coming coz didnt have enough time,1.0
2140,what goin zone early am crew,1.0
2141,oooh thx for the followfriday,1.0
2142,did they ever hope they do not currently moonlight is the only choice and it does not support latest feature afaik,1.0
2143,lol the guy at darling harbour today and the poor kid who had to throw the things to him and missed almost every shot fun day,1.0
2144,haz got fired from her job the funny thing is she works in her families pub that how amazingly cool she is,1.0
2145,is it wrong to love your pc it precious thing,1.0
2146,wow dat must be fun love acting too im just wating got chance to do sumthing big good actor too,1.0
2147,off to home in about minutes happy weekends,1.0
2148,thanks it may be hard to get into though,1.0
2149,thats words of really and thats obviously tired keep cool afta event hv some rest then miss,1.0
2150,done know there was few funny parts and nick was beeing bit more happy lol when joe was huging nick,1.0
2151,making you smile is the highlight of my day,1.0
2152,just got my tickets in the mail today im soo excited to be in the front row,1.0
2153,thrice roll the dice eat some ice look at the mice comb the lice cook some rice cause nice,1.0
2154,wooooow next jonas brothers webcast at at pm til pm hopefully wnt fall asleep,1.0
2155,in the rain thanks,1.0
2156,thankyou for keeping me awake all day love you all so dearly much,1.0
2157,eating pop tart,1.0
2158,he such cutie,1.0
2159,up was the first truly great narrative of star trek was fun but up grabbed the heart strings and did not let go until the end up,1.0
2160,runs off to try it night all sweetest dreams to you yeah you,1.0
2161,make mine large one,1.0
2162,never knew places in england were this lovely,1.0
2163,plain white just love this song,1.0
2164,now that an idea never thought about that thanks,1.0
2165,voted for both,1.0
2166,lol it good to hear your voice xp omg so happy for gee lynz you re like uncle ray now,1.0
2167,trying hard case for blackberry hm this is nice,1.0
2168,hey we miss you here in the philippines badly hahaha do you have any message to your fans here are you coming back,1.0
2169,awesooooome weather,1.0
2170,lmao you re typical italain bring me sooooome,1.0
2171,hotel rooms got telly in the bathroom,1.0
2172,whats with the one liners your the lover of words justify your followfriday sweep us off our feet with your talent,1.0
2173,love your shop on etsy lots of great products in there,1.0
2174,whoa disturbing stuff,1.0
2175,right now they have lanc me men in set age fight sounds like the perfect thing for you,1.0
2176,been out in the garden killing weeds really hot going for blast on the bike now,1.0
2177,is off work sick but had facebook message this morning and is lot happier now,1.0
2178,it my mission on life but it sweet to get on my last day on job is sign spooooook,1.0
2179,blushing ok running not walking to it now,1.0
2180,lol dont be jealous amanda you re my morning glory,1.0
2181,wckdcll well aint talkin to anyone now im busy finish the bathroom,1.0
2182,has at my house be jealous,1.0
2183,yayayayay excited for tonight see you girls soon,1.0
2184,twitter twitter twitter twitter on the beach,1.0
2185,who this thanks for following tho lol,1.0
2186,plain white,1.0
2187,sounds like fun watch out for bears and other wild life though ha,1.0
2188,you tell us you re the expert,1.0
2189,scott you look amazing in your background picture hope everythings going great with you,1.0
2190,on bus now he lives in that bus depends,1.0
2191,thanks for the ff,1.0
2192,mourning tweeps jus woke up hear some good news unemployment will workin me afterall yayy can not wait til get job,1.0
2193,just purchased my first stocks yay,1.0
2194,just landed back on earth recovering from his meeting with jmj,1.0
2195,think she should of have you had an icce cream,1.0
2196,getting saffron phone day going to see star tek,1.0
2197,omg this video was awesome the quality was amazing and it was so entertaining you can not touch this video thanks lou,1.0
2198,read the twiligt series once more thats what do if bored or read der geschmack von apfelkernen that rockz,1.0
2199,with done hours of revision ice creams and music hunting in the sun,1.0
2200,ah friday now to finish off this day work week fb,1.0
2201,thanks for posting about my bubble bobble coasters,1.0
2202,congrats on your new job good luck,1.0
2203,ff because she is beautiful knows her sports,1.0
2204,will be going to malacca for wedding tomorrow in blue car,1.0
2205,thanks,1.0
2206,am ready for this weekend to get started ft myers here we come got jipped out of my whole holiday weekend last week due to work,1.0
2207,songs were just deleted from my ipod,1.0
2208,thanks alex have wonderful friday,1.0
2209,oh how cute lol thank you reese now feel cool,1.0
2210,just got back home from lunch really enjoyed it,1.0
2211,morning how the family,1.0
2212,yay congrats,1.0
2213,omg you are so precious and look great not that you did not look great with braces haha we muuussstt hang out soon,1.0
2214,welcome back sunshine,1.0
2215,that is sort of crazy,1.0
2216,aaah you rock girl ll be there for you always,1.0
2217,studying for my final and so excited for weekend full of baseball in austin,1.0
2218,thot fiction writing only had the one space too twitter and fiction keep dropping one of the spaces after periods,1.0
2219,qoodmorninq,1.0
2220,yeah it good that he has you,1.0
2221,the only reason why rolled out of bead todayy last friday of high school,1.0
2222,playin hookey gonna get jumpstart on my project for class though,1.0
2223,see your next tweet in months glad to know you are alive,1.0
2224,must follow because she great friend that see the good in everyone,1.0
2225,hang in there sweetie we might just pull through all this chin up stay positive and feet to pavement,1.0
2226,just joined twitter,1.0
2227,tehee yeaah,1.0
2228,laffing hard here cant beat cillit bang,1.0
2229,thanks for the ff mention,1.0
2230,mornin,1.0
2231,looking for anyone doing gd to help me with logo design pronto huge meal as reward,1.0
2232,you see this is exactly why we have no trust in our relationship it because we do not have relationship,1.0
2233,hey cuz belated happy birthday,1.0
2234,kevin syens can suck itt,1.0
2235,yay for good night sleep and date had none of those but still slept pretty well,1.0
2236,thanks surely two finger crossings are better than one,1.0
2237,sister comes today so excited and later picking up cap and gown for graduation on monday,1.0
2238,happy birthday lex love you no romo,1.0
2239,technically but come anytime got office to my lonesome,1.0
2240,getting ready to go see disney up at the theater today with the kiddos yay for friday,1.0
2241,packing,1.0
2242,do not tell anyone but secretly love and and can not wait to see them,1.0
2243,yep think the world is safer place now or more organized in crazyness now people will be seeking out coz you re crazy,1.0
2244,surtei horrores ontem show foi liiiindo thank you guys,1.0
2245,thanks was rather pleased with that turn of phrase myself,1.0
2246,bubbly jason mraz song of the day for me totally loving havin degree and the sun in glasgow,1.0
2247,think the answer to is the fact that people have loosen up bit along with their shirts happy friday,1.0
2248,we do not want you here have no tips,1.0
2249,followfriday for insightful tweets great cause day maker caring friend thanks so much libby,1.0
2250,feel like summer santa claus gift giving everywhere,1.0
2251,gotta pack up move to my moms this weekend then the big move next weekend days,1.0
2252,what the what think that supposed to be my line,1.0
2253,note taken and we re following thanks for the heads up keep spreading the bu love,1.0
2254,ended up not being able to go to see last night sounds like it was crazy though any funny stories,1.0
2255,listening to the bad touch,1.0
2256,yaaay freedom,1.0
2257,interview went well kinda hopefull,1.0
2258,omg lmaoooooo are too funny mister,1.0
2259,today am sewing genius,1.0
2260,thank you,1.0
2261,thanks again for everything you are doing ll be seeing you in the home of the pens,1.0
2262,just remember us little people when you re rich and famous,1.0
2263,mousesports com holy grail hm,1.0
2264,it quote from gilbert sullivan the mikado it also quite quite accurate,1.0
2265,just makin sure,1.0
2266,miss yu,1.0
2267,morning,1.0
2268,never knew there was nibble,1.0
2269,exactly will too or say am anyway let the fine print be fine,1.0
2270,going to the mall movie with good friends,1.0
2271,in watford waiting for friends going to get starbucks while wait,1.0
2272,hmm weekend getaway with my family whee,1.0
2273,bet on the final get cashback if your bet loses,1.0
2274,lol that awesome thank you,1.0
2275,funny day today got rubbed with grass by girlfriend of mine and after that we had water fight,1.0
2276,please can you report back on the avp game by sega as heard it will be shown at its one game im really looking fwd to,1.0
2277,pls let me know if there website for ordering would be happy to promote the hell out of em,1.0
2278,oh no my condolences,1.0
2279,follow friday follow friday funny ppl except me but find funny stuff post,1.0
2280,just had look at ur updates quite thoughtful ones,1.0
2281,the deal is if we hit the target you jump without the chute right,1.0
2282,lol me too but im jus going with the flow,1.0
2283,perfect perfect perfect day,1.0
2284,faithful which isnt problem,1.0
2285,the little mermaid,1.0
2286,things are pretty good hopefully getting better soon are you planning relaxing week end or are you still absorbed stuff,1.0
2287,pay attention to your dreams god angels often speak directly to our hearts when we are asleep,1.0
2288,about to go outside and work excited for going to the movies later with john,1.0
2289,im watching terminator tommorow,1.0
2290,blush,1.0
2291,lmao glasgow is gonna be so good only days to wait,1.0
2292,good morning going to get these roots done can not go into labor with bad hair lol,1.0
2293,tgif hope everyone has fabulous weekend,1.0
2294,thanks for the followfriday,1.0
2295,you suck lol have great time babe give jensen squeeze from me xx,1.0
2296,pepsi throwback and mountain dew throwback are new drinks without the high fructose corn syrup it the way it should taste,1.0
2297,sobuki knows it bad form for dj to dance to their own music but she can not help it she really can not,1.0
2298,planet powa the world record with greenbird its awesum to watch,1.0
2299,party tonight shake it,1.0
2300,just got my nose pierced love it and the sunshine makes me very happy today smiles,1.0
2301,gooooooooooodmorning the sun is up and shining it beautiful day just right for graduation thank god,1.0
2302,thanks for that,1.0
2303,sure have plenty to share,1.0
2304,goooood morning time for work ugh tgif,1.0
2305,its friday another relaxing weekend at home is looking mighty goood,1.0
2306,in love can not wait to run my hands all over your body and kiss every inch of every part that missed this week xoxo see you soon,1.0
2307,had lovely afternoon picnicing playing frisbee and revising in the sun,1.0
2308,just drunk coffe but still sleeping lol now drink fresh lemonade and eat some marshmallows mmm then study guitar,1.0
2309,it just an awards show that takes place in oberhausen,1.0
2310,haha can not help it,1.0
2311,have fun,1.0
2312,you are so funny,1.0
2313,ha we got garibaldi bourbons and cookies take your pick sir gary tff is going be bomb,1.0
2314,np followfriday,1.0
2315,aw wow sounds amazing my mate really loves arcade games would have loved to been around when there was the arcade craze,1.0
2316,seeing up today,1.0
2317,good morning my eyeballs hurt should ve listened to you,1.0
2318,my current fave is burt bees love the minty tingle it all natural mishaneedschapstick,1.0
2319,if you mainline it then you will not taste it that why never mainline beer,1.0
2320,breakfast in bed on my day off excellent idea,1.0
2321,omg that is hilarious thanks for making my day,1.0
2322,on way home blasting mcfly in the back of the car in the sun good times,1.0
2323,just looked on web to see if you own motorbike only reference was to pillion ride for love it xxx,1.0
2324,whats good homie ill be there in weeks,1.0
2325,jj cale eric clapton ride the river hello thank you,1.0
2326,so happy that my boyfriend has twitter account already follow him too,1.0
2327,getting donuts because it is friday oh and the movie up is out today,1.0
2328,the best singer we love you,1.0
2329,me and my sister at eco park wee boat ride was funn,1.0
2330,hi jacqueline thanks for the followfriday,1.0
2331,fine thanks and you,1.0
2332,awesome night last night tried absinthe hahah lovelovelove my friends megan is coming today,1.0
2333,it for the all children telethon so there is reason,1.0
2334,you mean kelly cartman lol she got faaaaaaat but who am to talk about being fatty fat fatty,1.0
2335,my friends are missing hey guys where are miss you all im stock here middle of mountain and sea,1.0
2336,is back from the theater night at the museum was hilarious loved it,1.0
2337,did my direct message test get to you,1.0
2338,nearly time to pick up lysann and go for thai,1.0
2339,almost famous is one of my fav too see got quotes up from the movie oxox,1.0
2340,love film and twitter off to see the hangover on the monday will review it after,1.0
2341,thanks for followfriday,1.0
2342,followsabbath because he sends out cool stuff hurry before sundown,1.0
2343,thanks for explaining could not figure out what you were talking about,1.0
2344,good look ty woods is dope listening now,1.0
2345,congrats edward any tips to share with this newbie blogger,1.0
2346,lol so very true hope you have wonderful sunny weekend,1.0
2347,playing restaurant city on facebook,1.0
2348,thanks bless enjoy the innocence the nephew in question is he one of the younger nephews more nieces old,1.0
2349,bet on the final get cashback if your bet loses,1.0
2350,says haha parang wla ako sa work ang inaatupag ko facebook ym and plurk haha bad,1.0
2351,re your retweet about who follow that doing great things video for followfriday of course,1.0
2352,is on her way to the convention took charter bus,1.0
2353,lol did the disappearing trick tomorrow is going to be fun if taxing day,1.0
2354,good glad hear it,1.0
2355,what beautiful friday happy friday yall,1.0
2356,hi very welcome,1.0
2357,remembering when he was and someone stole his raybans from his car jokes on them they re fashion disasters now,1.0
2358,so excited about next weekend metrossssss we can hit the floor,1.0
2359,daylight to break switchfoot,1.0
2360,righto,1.0
2361,off to buy some quality black pudding,1.0
2362,you re more than welcome,1.0
2363,it feels great to wake up in the morning and have nothing to do,1.0
2364,tgif maybe can get some sleep in tonight another busy busy wkend ahead lil sis graduating hs,1.0
2365,you shush if wanna paint my nails times day ill do it,1.0
2366,schoolioo easy day star trek mall allison tonight,1.0
2367,looks like someone read the handbook of how to get on the good side of new co workers brownies,1.0
2368,kaj ve loved you all my life,1.0
2369,finally weekend,1.0
2370,keep quoting soulja boy and will block happy friday,1.0
2371,zomg my previous tweet was my th movie screening at home starting soon,1.0
2372,saw at mary grace,1.0
2373,thing like about the subway randomly meeting someone had not seen in yrs love weird coincidences,1.0
2374,thank you for the follow friday,1.0
2375,and this,1.0
2376,,1.0
2377,holy only fucking days till see callum,1.0
2378,thank you did have great day,1.0
2379,you have the same sense of humor as one of my friends love it,1.0
2380,eating cheezits with two flavors sharp cheddar parmesan,1.0
2381,tgif snitches kids acting chill its payday keyshia keri concert tonight doubled up on excedrin today is gonna be good day,1.0
2382,going to class till noon jammin out to the radio,1.0
2383,followfriday because he is as sick in the head as am and was whining he does not get tagged on fridays,1.0
2384,watchin espn first take my favorite mornin show lol skip is great tv fyi im witness,1.0
2385,is showering then off to robinson for little shopping,1.0
2386,muhaha thankgoodness missed rmcaat last date rmcaat is on th june and have exam of principles of mgmt tht day rs saved,1.0
2387,good morning people of twitter tgifriday thats wassssup today is going to be hellofagood day,1.0
2388,just sitting in the garden leting the sun do its job,1.0
2389,in tampa going to see him,1.0
2390,looking forward to mini break in isle of wight with friends this weekend the weather sun and more sun,1.0
2391,gringo star tonight southern garage,1.0
2392,hee hee ll take rain over wind chill any day love costa rica,1.0
2393,today message in the church service was delivered via skype free service technology is really cool blessing via wi fi,1.0
2394,back home thought done for the week but just had call to alter something else for monday arrrrgh do it then start the wkend,1.0
2395,my grandma is making dinenr with my mum,1.0
2396,mid morning snack time bowl of cheese noodles yum,1.0
2397,same here say it like from the terminiator movies comes off like just words,1.0
2398,im great thaanks wbuu,1.0
2399,cant wait til her date this weekend,1.0
